模型,样本索引,真实标签,预测标签,预测概率
BalancedBagging,1181,0,1,0.556706649945102
BalancedBagging,1182,0,1,0.557463988872005
BalancedBagging,1183,0,0,0.296985862455309
BalancedBagging,1184,0,0,0.37206509293298107
BalancedBagging,1185,0,1,0.6862985662534032
BalancedBagging,1186,0,0,0.4837337112324576
BalancedBagging,1187,0,0,0.2877920977145149
BalancedBagging,1188,0,0,0.33800639822373024
BalancedBagging,1189,1,1,0.6821804979297892
BalancedBagging,1190,0,0,0.3674956232415633
BalancedBagging,1191,0,1,0.5468583026649051
BalancedBagging,1192,0,0,0.35524285507673736
BalancedBagging,1193,0,0,0.43973522656457126
BalancedBagging,1194,1,1,0.5102131783408325
BalancedBagging,1195,0,1,0.5081712390042317
BalancedBagging,1196,1,1,0.6205036187914819
BalancedBagging,1197,0,0,0.34779974786804485
BalancedBagging,1198,0,0,0.27787720406175503
BalancedBagging,1199,0,0,0.4229784867607502
BalancedBagging,1200,0,0,0.4148581965105628
BalancedBagging,1201,0,0,0.46630081904092635
BalancedBagging,1202,0,0,0.4737168865014445
BalancedBagging,1203,0,0,0.28867891654627664
BalancedBagging,1204,0,1,0.5910418514140514
BalancedBagging,1205,1,0,0.4929377209056513
BalancedBagging,1206,0,1,0.6178245731700173
BalancedBagging,1207,0,0,0.44636239631856606
BalancedBagging,1208,0,1,0.5414167759366737
BalancedBagging,1209,0,0,0.4447060776441708
BalancedBagging,1210,0,0,0.22955750709627157
BalancedBagging,1211,0,0,0.47408100158648336
BalancedBagging,1212,0,0,0.4029454584694814
BalancedBagging,1213,0,0,0.49479384507542173
BalancedBagging,1214,0,0,0.36811812922446985
BalancedBagging,1215,0,1,0.581844394486147
BalancedBagging,1216,0,0,0.41595209744431644
BalancedBagging,1217,1,0,0.4143745268449178
BalancedBagging,1218,0,1,0.6882008679459929
BalancedBagging,1219,1,1,0.5371760511818123
BalancedBagging,1220,0,0,0.2973553342821639
BalancedBagging,1221,0,0,0.22972372885134618
BalancedBagging,1222,0,0,0.348335792892691
BalancedBagging,1223,0,0,0.47238838149759943
BalancedBagging,1224,0,0,0.4064733584372432
BalancedBagging,1225,0,1,0.6021575336538908
BalancedBagging,1226,0,0,0.3180199864730554
BalancedBagging,1227,0,0,0.3675837335415673
BalancedBagging,1228,0,0,0.4159087357492093
BalancedBagging,1229,0,0,0.2752500626432748
BalancedBagging,1230,0,0,0.45428728261869133
BalancedBagging,1231,0,0,0.35387049704392154
BalancedBagging,1232,0,0,0.4164173827710369
BalancedBagging,1233,0,0,0.3875341246000509
BalancedBagging,1234,0,0,0.4616546977533141
BalancedBagging,1235,0,1,0.6169909600723805
BalancedBagging,1236,0,0,0.4100770314060726
BalancedBagging,1237,0,0,0.41795848742307257
BalancedBagging,1238,0,1,0.5696428139076799
BalancedBagging,1239,0,0,0.36842084089460136
BalancedBagging,1240,0,1,0.5238922546481034
BalancedBagging,1241,0,0,0.3051905678971233
BalancedBagging,1242,0,0,0.3223552592185871
BalancedBagging,1243,0,0,0.3819482677294037
BalancedBagging,1244,0,0,0.33851989217743733
BalancedBagging,1245,0,0,0.4326829099579965
BalancedBagging,1246,0,0,0.44874425665884066
BalancedBagging,1247,0,1,0.6205925246632019
BalancedBagging,1248,0,1,0.6597606962622936
BalancedBagging,1249,0,0,0.24859646310603808
BalancedBagging,1250,0,0,0.3047218967923376
BalancedBagging,1251,0,0,0.3289008066102314
BalancedBagging,1252,1,0,0.3133066063292351
BalancedBagging,1253,0,1,0.5459422559626185
BalancedBagging,1254,0,0,0.46784111637500136
BalancedBagging,1255,1,0,0.4758640178908975
BalancedBagging,1256,0,0,0.47289687284585846
BalancedBagging,1257,0,0,0.3859190593251811
BalancedBagging,1258,0,0,0.4292990652112757
BalancedBagging,1259,0,0,0.4770551723445412
BalancedBagging,1260,0,0,0.4897048823360271
BalancedBagging,1261,1,0,0.49386000849978307
BalancedBagging,1262,0,0,0.47471722898658464
BalancedBagging,1263,0,0,0.3248167445855272
BalancedBagging,1264,0,0,0.3035222837860882
BalancedBagging,1265,0,0,0.26103823306463386
BalancedBagging,1266,0,0,0.36777280078780245
BalancedBagging,1267,0,0,0.29735685045578836
BalancedBagging,1268,0,0,0.31394939654917325
BalancedBagging,1269,0,0,0.27413782716738594
BalancedBagging,1270,0,0,0.47995997666921325
BalancedBagging,1271,0,0,0.4668456986716663
BalancedBagging,1272,0,0,0.48526053159900756
BalancedBagging,1273,0,0,0.41788968997126585
BalancedBagging,1274,0,0,0.4810061133480413
BalancedBagging,1275,0,0,0.4088648303003976
BalancedBagging,1276,1,0,0.3758074656424183
BalancedBagging,1277,0,0,0.4644490887508249
BalancedBagging,1278,0,1,0.535884363594913
BalancedBagging,1279,0,0,0.3551951703022654
BalancedBagging,1280,0,0,0.45311800199113095
BalancedBagging,1281,0,0,0.34308862292281506
BalancedBagging,1282,0,0,0.3171699781077724
BalancedBagging,1283,0,1,0.5909015521564723
BalancedBagging,1284,0,0,0.45771830652112067
BalancedBagging,1285,0,1,0.5589521982496963
BalancedBagging,1286,0,1,0.5790947353839628
BalancedBagging,1287,0,0,0.3538509471862112
BalancedBagging,1288,0,0,0.31729122272111904
BalancedBagging,1289,0,0,0.34170363703579454
BalancedBagging,1290,0,0,0.3239410543555127
BalancedBagging,1291,0,0,0.34032853556326187
BalancedBagging,1292,0,0,0.4098523283923332
BalancedBagging,1293,0,1,0.5290248255240948
BalancedBagging,1294,0,0,0.3024271846908036
BalancedBagging,1295,0,0,0.47679156452360283
BalancedBagging,1296,0,0,0.3185631246269367
BalancedBagging,1297,0,0,0.4358898545794208
BalancedBagging,1298,0,0,0.4556074922964538
BalancedBagging,1299,0,1,0.5757672225864959
BalancedBagging,1300,0,0,0.40601019865280896
BalancedBagging,1301,0,0,0.4260598883238275
BalancedBagging,1302,0,0,0.28988974223517944
BalancedBagging,1303,0,0,0.37388799968894176
BalancedBagging,1304,0,0,0.41598628417814987
BalancedBagging,1305,0,0,0.4219798168318733
BalancedBagging,1306,0,0,0.41734076004482296
BalancedBagging,1307,0,0,0.38481714764233116
BalancedBagging,1308,1,0,0.4603759161985014
BalancedBagging,1309,0,1,0.5724331348541838
BalancedBagging,1310,0,0,0.30593906258350306
BalancedBagging,1311,0,1,0.5203503571209841
BalancedBagging,1312,1,0,0.24996156473663875
BalancedBagging,1313,0,0,0.3090203239100337
BalancedBagging,1314,0,1,0.5280451746299141
BalancedBagging,1315,0,0,0.3054962222545229
BalancedBagging,1316,0,1,0.5380516161353853
BalancedBagging,1317,0,1,0.5025494589423019
BalancedBagging,1318,1,0,0.30790830246690787
BalancedBagging,1319,1,0,0.47913432156938024
BalancedBagging,1320,0,0,0.34707556493834346
BalancedBagging,1321,0,1,0.5235864242485349
BalancedBagging,1322,1,0,0.4154354820825263
BalancedBagging,1323,0,0,0.4377126698313494
BalancedBagging,1324,1,0,0.45787023166745705
BalancedBagging,1325,0,0,0.4328686710615518
BalancedBagging,1326,0,0,0.4194664078122871
BalancedBagging,1327,0,0,0.31016789046243626
BalancedBagging,1328,0,0,0.34052362651242546
BalancedBagging,1329,0,0,0.339519889941752
BalancedBagging,1330,1,1,0.554285169750759
BalancedBagging,1331,0,1,0.6337130984845178
BalancedBagging,1332,0,0,0.34755311768975217
BalancedBagging,1333,0,1,0.5179758472820344
BalancedBagging,1334,0,0,0.4935592820915523
BalancedBagging,1335,0,1,0.6995359289068575
BalancedBagging,1336,0,0,0.36732860367104336
BalancedBagging,1337,0,0,0.45823215400082296
BalancedBagging,1338,0,1,0.5686426457149871
BalancedBagging,1339,0,0,0.34112284594077436
BalancedBagging,1340,0,0,0.3663064215245082
BalancedBagging,1341,0,0,0.3921321168481889
BalancedBagging,1342,0,0,0.45626890049473834
BalancedBagging,1343,0,0,0.2871188694975409
BalancedBagging,1344,0,0,0.4010843057231442
BalancedBagging,1345,0,1,0.5198676723273326
BalancedBagging,1346,0,0,0.46893857579809356
BalancedBagging,1347,0,0,0.4268892896556459
BalancedBagging,1348,0,0,0.3071168180946799
BalancedBagging,1349,0,0,0.47100478740356133
BalancedBagging,1350,0,0,0.4504356532410351
BalancedBagging,1351,0,0,0.361395487361755
BalancedBagging,1352,1,0,0.43400124493869163
BalancedBagging,1353,0,1,0.6127423577445357
BalancedBagging,1354,0,1,0.5616391541242473
BalancedBagging,1355,0,0,0.4384393451246411
BalancedBagging,1356,0,0,0.4079922935378471
BalancedBagging,1357,0,0,0.32506539926623906
BalancedBagging,1358,0,0,0.31874233782230665
BalancedBagging,1359,0,0,0.3616115087554564
BalancedBagging,1360,0,1,0.5414567336513201
BalancedBagging,1361,1,0,0.49388032880078275
BalancedBagging,1362,0,0,0.403915196906262
BalancedBagging,1363,0,0,0.40801374463346735
BalancedBagging,1364,0,0,0.26384313385888836
BalancedBagging,1365,0,0,0.2667962929525423
BalancedBagging,1366,0,0,0.3667071810037888
BalancedBagging,1367,1,0,0.31153577495803375
BalancedBagging,1368,1,0,0.4626188705351233
BalancedBagging,1369,0,0,0.3938349330559442
BalancedBagging,1370,0,0,0.42104384682491564
BalancedBagging,1371,0,0,0.33445457892753866
BalancedBagging,1372,0,0,0.39538927162873405
BalancedBagging,1373,1,0,0.4265425756407073
BalancedBagging,1374,0,0,0.47295337746560273
BalancedBagging,1375,0,0,0.367356069486249
BalancedBagging,1376,0,0,0.3504911227903306
BalancedBagging,1377,0,0,0.3055347721504446
BalancedBagging,1378,0,0,0.3651960187447849
BalancedBagging,1379,0,0,0.4125858100268966
BalancedBagging,1380,0,1,0.537986594377767
BalancedBagging,1381,0,1,0.5528794161739513
BalancedBagging,1382,0,0,0.28490431669199595
BalancedBagging,1383,0,1,0.5906140716353359
BalancedBagging,1384,0,1,0.5299355027989191
BalancedBagging,1385,0,0,0.26577755515716683
BalancedBagging,1386,0,0,0.46140317912520173
BalancedBagging,1387,0,0,0.24979440750042708
BalancedBagging,1388,0,0,0.33560913677775095
BalancedBagging,1389,0,1,0.6328086604453734
BalancedBagging,1390,0,0,0.3092165025360148
BalancedBagging,1391,0,0,0.3375092012333261
BalancedBagging,1392,0,1,0.6450691695674129
BalancedBagging,1393,0,1,0.6356703906373258
BalancedBagging,1394,0,0,0.44457040390120695
BalancedBagging,1395,0,0,0.26646494972274626
BalancedBagging,1396,0,0,0.35178327355307315
BalancedBagging,1397,0,0,0.35790267556460476
BalancedBagging,1398,1,0,0.2203327576572291
BalancedBagging,1399,0,0,0.40858662490216374
BalancedBagging,1400,0,0,0.39856147819102417
BalancedBagging,1401,0,1,0.6022733387001168
BalancedBagging,1402,0,1,0.6055550905345113
BalancedBagging,1403,0,0,0.3298878708781995
BalancedBagging,1404,0,0,0.44373912806818466
BalancedBagging,1405,0,0,0.4459426445041536
BalancedBagging,1406,0,0,0.31586253344274434
BalancedBagging,1407,0,0,0.294137325540458
BalancedBagging,1408,0,0,0.40272310426962327
BalancedBagging,1409,0,0,0.32412285195345913
BalancedBagging,1410,0,0,0.3726818190959725
BalancedBagging,1411,0,0,0.38468176318320746
BalancedBagging,1412,0,0,0.49082922484809166
BalancedBagging,1413,0,0,0.35510147946834425
BalancedBagging,1414,0,0,0.2899661192340928
BalancedBagging,1415,0,0,0.40584723995989136
BalancedBagging,1416,0,0,0.3073682947290314
BalancedBagging,1417,0,1,0.5277954876432968
BalancedBagging,1418,1,1,0.598460105454013
BalancedBagging,1419,0,0,0.2961006971339757
BalancedBagging,1420,0,0,0.29423660955787434
BalancedBagging,1421,0,0,0.4665513867911247
BalancedBagging,1422,0,0,0.23884977284614856
BalancedBagging,1423,0,1,0.5285554346066452
BalancedBagging,1424,0,0,0.3723595743802502
BalancedBagging,1425,0,1,0.596670415549562
BalancedBagging,1426,1,1,0.719107946618005
BalancedBagging,1427,0,0,0.22944834057989724
BalancedBagging,1428,0,0,0.4421157223710188
BalancedBagging,1429,0,0,0.48786032370965876
BalancedBagging,1430,0,1,0.6185328195802123
BalancedBagging,1431,0,0,0.315032802817481
BalancedBagging,1432,0,0,0.30796023876198825
BalancedBagging,1433,0,0,0.3373977671681295
BalancedBagging,1434,0,0,0.45329914426846024
BalancedBagging,1435,0,0,0.2640822532207936
BalancedBagging,1436,0,0,0.43703814960117127
BalancedBagging,1437,0,0,0.3057362587528583
BalancedBagging,1438,0,0,0.3859255879716437
BalancedBagging,1439,0,1,0.5743669108171503
BalancedBagging,1440,0,0,0.4933704749586335
BalancedBagging,1441,0,0,0.4190478082659248
BalancedBagging,1442,0,1,0.6040334555160884
BalancedBagging,1443,0,1,0.5151668353981345
BalancedBagging,1444,0,0,0.42810986942791923
BalancedBagging,1445,0,1,0.5169653425463314
BalancedBagging,1446,0,0,0.4326388955996993
BalancedBagging,1447,0,0,0.3279645395485337
BalancedBagging,1448,0,0,0.48918705926998746
BalancedBagging,1449,0,1,0.5797445040757337
BalancedBagging,1450,1,0,0.4456770203763476
BalancedBagging,1451,0,0,0.48723677160967394
BalancedBagging,1452,0,0,0.4026259082489384
BalancedBagging,1453,1,1,0.5738361950922716
BalancedBagging,1454,0,1,0.5422647027980062
BalancedBagging,1455,0,0,0.4814749334911046
BalancedBagging,1456,0,0,0.384285326397032
BalancedBagging,1457,0,0,0.3534512547443642
BalancedBagging,1458,0,0,0.40229626887914327
BalancedBagging,1459,0,0,0.3621190503648139
BalancedBagging,1460,0,1,0.5363683482595303
BalancedBagging,1461,0,1,0.5605552190382546
BalancedBagging,1462,0,0,0.44577525038677124
BalancedBagging,1463,0,0,0.49331696673059433
BalancedBagging,1464,0,0,0.47210718568957033
BalancedBagging,1465,0,0,0.39727607156124045
BalancedBagging,1466,0,0,0.2365686086716827
BalancedBagging,1467,0,0,0.4346963197243598
BalancedBagging,1468,0,1,0.5497034261767544
BalancedBagging,1469,1,0,0.489180312635707
BalancedBagging,1470,1,0,0.3710667761496789
BalancedBagging,1471,0,0,0.3327180700652292
BalancedBagging,1472,0,0,0.4677193486650206
BalancedBagging,1473,0,0,0.30932439738860734
BalancedBagging,1474,0,0,0.32808699413756703
BalancedBagging,1475,0,1,0.5803148756564319
BalancedBagging,1476,0,0,0.4085165936973156
BalancedBagging,1477,0,1,0.5344474677875143
BalancedBagging,1478,0,0,0.43861588613403335
BalancedBagging,1479,0,0,0.3263236214707186
BalancedBagging,1480,0,0,0.3636020683781575
BalancedBagging,1481,0,0,0.4316445691284299
BalancedBagging,1482,0,0,0.3497621518694011
BalancedBagging,1483,0,0,0.4213427181679602
BalancedBagging,1484,0,0,0.23237142411967926
BalancedBagging,1485,0,0,0.42041819397125485
BalancedBagging,1486,0,0,0.2634382044797418
BalancedBagging,1487,0,0,0.36293680882021173
BalancedBagging,1488,0,0,0.3064303819093597
BalancedBagging,1489,0,1,0.5337974622954842
BalancedBagging,1490,0,0,0.3395568737391732
BalancedBagging,1491,0,0,0.45670998980839705
BalancedBagging,1492,0,0,0.24572204315178403
BalancedBagging,1493,0,1,0.5256039778359416
BalancedBagging,1494,0,0,0.47295306294608047
BalancedBagging,1495,0,0,0.3258472826373097
BalancedBagging,1496,0,0,0.3946205492626159
BalancedBagging,1497,0,0,0.2355819379520685
BalancedBagging,1498,1,0,0.46252460744007834
BalancedBagging,1499,0,1,0.5074348335142819
BalancedBagging,1500,0,0,0.38519852328442555
BalancedBagging,1501,0,0,0.35016485723272317
BalancedBagging,1502,0,0,0.4018759928959708
BalancedBagging,1503,0,0,0.3393116857197057
BalancedBagging,1504,0,0,0.44461172264743176
BalancedBagging,1505,0,0,0.4661784238792091
BalancedBagging,1506,0,0,0.3385665199996012
BalancedBagging,1507,0,0,0.47068809321798405
BalancedBagging,1508,0,0,0.3367433354836211
BalancedBagging,1509,0,0,0.3384196904753621
BalancedBagging,1510,1,0,0.4094228172723902
BalancedBagging,1511,0,0,0.4469290414824749
BalancedBagging,1512,0,0,0.33666444570187737
BalancedBagging,1513,0,0,0.4130973906838144
BalancedBagging,1514,0,0,0.39674456964288035
BalancedBagging,1515,0,0,0.42646901558903655
BalancedBagging,1516,0,0,0.3871406926260341
BalancedBagging,1517,0,0,0.41422791144673404
BalancedBagging,1518,0,1,0.5419363335642319
BalancedBagging,1519,0,0,0.30622001886797423
BalancedBagging,1520,0,0,0.23821940833575095
BalancedBagging,1521,0,0,0.36932329250832496
BalancedBagging,1522,0,0,0.31748336668258453
BalancedBagging,1523,0,0,0.48806686839641
BalancedBagging,1524,0,0,0.4705071589446703
BalancedBagging,1525,0,0,0.33585804595333185
BalancedBagging,1526,0,0,0.3375031381457604
BalancedBagging,1527,0,0,0.496067587694758
BalancedBagging,1528,0,0,0.486444238284529
BalancedBagging,1529,0,1,0.5363416951623461
BalancedBagging,1530,0,0,0.28616308167234655
BalancedBagging,1531,0,0,0.3743936581469825
BalancedBagging,1532,0,0,0.3756329779762049
BalancedBagging,1533,0,0,0.20780748461597243
BalancedBagging,1534,0,0,0.45005566593747487
BalancedBagging,1535,0,1,0.6071271044665228
BalancedBagging,1536,0,0,0.4442021846820479
BalancedBagging,1537,0,0,0.3500279084377608
BalancedBagging,1538,1,0,0.37965130524722646
BalancedBagging,1539,0,0,0.26771352208592775
BalancedBagging,1540,1,1,0.581994426668024
BalancedBagging,1541,0,0,0.43005418557094977
BalancedBagging,1542,0,0,0.4297304457390521
BalancedBagging,1543,0,0,0.3903300434685058
BalancedBagging,1544,0,0,0.22339911955810862
BalancedBagging,1545,0,0,0.30169895136585345
BalancedBagging,1546,0,0,0.49296854707171656
BalancedBagging,1547,0,0,0.28591062205625134
BalancedBagging,1548,0,0,0.2801457184979182
BalancedBagging,1549,0,0,0.339807953663509
BalancedBagging,1550,1,0,0.4212199066519379
BalancedBagging,1551,0,0,0.39185237221559327
BalancedBagging,1552,0,0,0.3905512728041306
BalancedBagging,1553,0,0,0.4029254546231279
BalancedBagging,1554,0,0,0.4181793581184512
BalancedBagging,1555,0,0,0.30709397170772346
BalancedBagging,1556,0,1,0.5717996972142068
BalancedBagging,1557,1,0,0.37673499885430145
BalancedBagging,1558,0,1,0.6414976230165297
BalancedBagging,1559,0,0,0.43783609726229367
BalancedBagging,1560,0,0,0.4516080295067813
BalancedBagging,1561,0,0,0.3583414876208023
BalancedBagging,1562,0,0,0.4096829179087893
BalancedBagging,1563,0,0,0.2689616461304012
BalancedBagging,1564,0,0,0.4082898798314665
BalancedBagging,1565,0,0,0.40165224296734947
BalancedBagging,1566,0,0,0.47942028147150145
BalancedBagging,1567,0,0,0.36060547923932407
BalancedBagging,1568,0,0,0.4642893682808558
BalancedBagging,1569,0,0,0.3820317155169202
BalancedBagging,1570,0,0,0.44027016726309415
BalancedBagging,1571,0,0,0.40629410346429295
BalancedBagging,1572,0,0,0.46724346310819775
BalancedBagging,1573,0,1,0.5013213591291998
BalancedBagging,1574,0,0,0.46588760303236254
BalancedBagging,1575,0,1,0.5267415847722627
BalancedBagging,1576,0,0,0.375363587319941
BalancedBagging,1577,0,0,0.28133074239472483
BalancedBagging,1578,0,0,0.4875546481660211
BalancedBagging,1579,0,1,0.60343675529568
BalancedBagging,1580,0,0,0.4460270689602213
BalancedBagging,1581,0,1,0.5654693651072923
BalancedBagging,1582,0,1,0.5317034836638652
BalancedBagging,1583,1,1,0.5184055253607187
BalancedBagging,1584,0,0,0.42459505095360384
BalancedBagging,1585,0,1,0.5458029569424586
BalancedBagging,1586,0,0,0.37127188734196503
BalancedBagging,1587,0,0,0.3217763786299833
BalancedBagging,1588,0,0,0.38367186376279294
BalancedBagging,1589,0,0,0.47382861845792995
BalancedBagging,1590,0,0,0.4793891447625603
BalancedBagging,1591,0,0,0.39220667685584915
BalancedBagging,1592,0,0,0.44817762736219485
BalancedBagging,1593,0,0,0.4899088667798822
BalancedBagging,1594,0,1,0.5716006754656658
BalancedBagging,1595,0,0,0.43453910972788057
BalancedBagging,1596,0,0,0.29040174001163765
BalancedBagging,1597,0,1,0.5953202240049544
BalancedBagging,1598,0,0,0.4763829422187797
BalancedBagging,1599,0,0,0.3464272008875615
BalancedBagging,1600,0,0,0.42961575732403307
BalancedBagging,1601,0,1,0.500406751422192
BalancedBagging,1602,0,0,0.3774964015787799
BalancedBagging,1603,0,1,0.7217984067638684
BalancedBagging,1604,0,0,0.3675487027522913
BalancedBagging,1605,1,1,0.6060458607146627
