证券代码,时间,舞弊标签,流动比率,速动比率,资产负债率,权益乘数,总资产净利润率(ROA)A,净资产收益率（ROE）A,营业净利率,营业毛利率,总资产周转率A,应收账款周转率A,存货周转率A,异常经营活动现金流量,现金比率,营业收入增长率A,净利润增长率A,总资产增长率A,无形资产比率,固定资产比率,管理费用率,财务费用率
2424,2021,1,1.446346,1.105686,0.401104,1.66974,0.016919,0.028251,0.035201,0.594266,0.480651,1.976937,1.530069,-0.0011,0.131885,0.607901,-1.281699,-0.079485,0.033189,0.124108,0.061728,0.03642
2430,2021,0,1.53812,1.132716,0.510487,2.042847,0.079418,0.162238,0.107295,0.246403,0.740178,7.743029,3.680131,0.0377,0.238869,-0.128171,-0.571744,0.111659,0.023393,0.328086,0.056464,0.008759
2436,2021,0,1.357964,1.13117,0.483768,1.937115,0.073795,0.14295,0.121561,0.321722,0.607065,3.216628,5.094105,0.0422,0.334443,-0.016738,-0.412551,0.346928,0.017759,0.238725,0.079333,0.015636
2438,2021,0,1.472613,1.020505,0.455176,1.835454,0.057774,0.106042,0.132688,0.31228,0.435414,2.928543,1.602236,0.0121,0.245516,-0.304788,-0.546897,0.221623,0.029588,0.151863,0.044547,0.005602
2440,2021,0,4.411481,3.535748,0.16109,1.192023,0.070045,0.083495,0.143698,0.273731,0.487448,7.574701,3.668411,-0.0019,0.858141,-0.116722,-0.417817,0.00681,0.028071,0.304277,0.083835,-0.006665
2444,2021,0,1.898791,1.338772,0.375213,1.600545,0.074958,0.119974,0.118805,0.251249,0.630935,6.072342,2.883203,-0.054,0.790168,0.003035,-0.718907,0.265348,0.038787,0.086354,0.062833,0.005934
2448,2021,0,1.444705,0.956341,0.39883,1.663424,0.042171,0.070148,0.088658,0.265741,0.475656,4.837298,2.762331,-0.0031,0.212703,-0.054986,-0.338634,0.034647,0.023207,0.308457,0.077746,0.021327
2449,2021,0,1.562137,1.173327,0.403437,1.676268,0.032097,0.053804,0.052934,0.156663,0.606363,6.865895,3.546823,0.0704,0.321257,-0.142646,-0.709625,0.096753,0.016549,0.324542,0.032603,-0.00156
2452,2021,0,2.432307,2.088042,0.371953,1.592239,0.074561,0.118718,0.163345,0.334727,0.45646,1.690754,2.872114,0.1019,0.76287,0.026074,-0.171292,-0.077762,0.034635,0.089548,0.059923,0.0081
2454,2021,0,1.780655,1.500614,0.407688,1.688299,0.020214,0.034127,0.033961,0.186495,0.595203,3.988809,4.405826,0.0381,0.227271,0.22975,0.655707,0.057993,0.032434,0.178179,0.048277,0.000249
2455,2021,0,0.75988,0.537119,0.659794,2.939399,0.032366,0.095136,0.057956,0.125381,0.558455,8.201508,4.834018,-0.0752,0.11708,-0.047831,1.193526,0.438179,0.035472,0.350506,0.010934,0.015111
2457,2021,0,1.765976,1.310887,0.419513,1.722693,0.038725,0.066711,0.0639,0.263707,0.606022,1.83864,2.412868,-0.0806,0.192971,0.795597,0.454696,0.099093,0.037294,0.129235,0.079509,0.010005
2463,2021,0,1.438489,0.980145,0.378956,1.610192,0.091298,0.147008,0.143354,0.271751,0.636872,3.760376,2.934947,0.1145,0.247415,0.07365,-0.089938,0.218993,0.008956,0.220636,0.020509,-0.009772
2465,2021,0,2.88979,2.300979,0.264198,1.359062,0.046909,0.063752,0.126686,0.37336,0.370277,2.021076,1.795357,0.0034,0.796814,0.720054,1.539798,0.053637,0.013154,0.083863,0.05546,-0.007537
2472,2021,0,0.945265,0.560544,0.491775,1.967632,0.036078,0.070987,0.06574,0.195275,0.548789,4.182845,2.833848,0.0336,0.084748,-0.08381,0.028824,0.151512,0.026406,0.450415,0.042545,0.023089
2479,2021,1,0.837714,0.69243,0.526418,2.111567,0.042636,0.090028,0.084593,0.18521,0.504008,18.716091,7.177795,-0.002,0.269859,0.353265,0.137062,-0.184789,0.031598,0.355028,0.048674,0.028799
2483,2021,0,1.385555,1.04291,0.464967,1.869044,0.04637,0.086668,0.097638,0.253335,0.474918,4.727267,2.719121,0.0042,0.256661,-0.035825,0.614158,0.081053,0.061868,0.257911,0.063674,0.014817
2484,2021,1,2.985879,2.206416,0.222093,1.285501,0.078664,0.101122,0.123497,0.259298,0.63697,3.325749,3.083912,0.0061,0.593551,0.053722,-0.136917,0.079089,0.017521,0.248217,0.043057,0.002056
2486,2021,0,3.243064,1.903814,0.215686,1.274999,0.017238,0.021979,0.01773,0.173353,0.972253,6.674278,3.194435,-0.1354,0.894484,-0.00163,1.014485,-0.031623,0.008195,0.223559,0.072644,0.009699
2487,2021,0,1.742878,1.069027,0.549033,2.217458,0.086826,0.192534,0.130281,0.230132,0.666455,3.966586,1.667625,-0.0538,0.215639,-0.169496,-0.361303,0.427079,0.028131,0.148008,0.023342,0.003534
2488,2021,1,0.992791,0.530934,0.42181,1.729535,0.010245,0.017719,0.024829,0.107122,0.412614,6.62356,1.994806,-0.0791,0.11836,0.30683,-2.066303,0.040518,0.039503,0.146129,0.06337,0.034025
2497,2021,0,2.885597,2.244257,0.258701,1.348984,0.108438,0.146281,0.187691,0.351736,0.577749,9.49219,2.801578,-0.0231,0.416817,0.358662,-0.070972,0.304092,0.064088,0.155883,0.077946,0.003167
2498,2021,0,2.904054,2.384144,0.301662,1.43197,0.082762,0.118512,0.085891,0.205453,0.963564,2.812763,5.680525,0.0105,0.415262,0.182377,-0.642931,0.240661,0.055821,0.04361,0.021112,0.000654
2505,2021,1,1.372068,1.067962,0.568851,2.319384,0.010875,0.025223,0.009916,0.099695,1.09665,5.862666,7.766007,-0.0939,0.145265,-0.192616,1.788993,-0.105302,0.036935,0.181081,0.02523,0.030125
2508,2021,0,2.327947,1.971776,0.369622,1.58635,0.096993,0.153865,0.132916,0.523532,0.729734,6.351475,2.728229,0.056,0.747617,0.120988,-1.016349,0.116272,0.016496,0.084805,0.035847,-0.013764
2511,2021,0,1.525451,0.928833,0.347785,1.533236,0.077233,0.118416,0.063503,0.359221,1.216207,7.768404,3.994905,0.0836,0.324319,0.418213,0.250122,0.005996,0.022391,0.415958,0.037284,-0.000794
2516,2021,0,3.681314,3.187211,0.151978,1.179214,0.046128,0.054395,0.109004,0.260767,0.423179,1.843548,4.636446,-0.0362,0.443739,0.206726,0.262046,0.028262,0.036892,0.320862,0.072542,0.000617
2518,2021,0,1.987562,1.582251,0.373224,1.595465,0.075218,0.120008,0.132709,0.313073,0.566789,2.917636,2.851322,0.0661,0.218706,0.457592,-0.095986,0.197455,0.04645,0.194883,0.031819,0.000831
2521,2021,0,2.414528,2.068453,0.292003,1.412436,0.032794,0.04632,0.044903,0.108723,0.730337,5.55245,6.529619,-0.0376,0.270627,-0.102201,-0.020906,0.070542,0.020976,0.236339,0.021545,0.004615
2522,2021,0,1.008123,0.524597,0.421823,1.729574,0.03934,0.068042,0.078568,0.239079,0.500717,14.730702,2.221583,-0.003,0.184654,0.000983,-0.557928,0.075069,0.028293,0.352524,0.065327,0.015315
2523,2021,0,1.750249,1.455149,0.438451,1.78079,0.014602,0.026003,0.036492,0.235048,0.400144,1.426111,2.54147,-0.0309,0.143621,0.625734,0.881782,0.106102,0.031539,0.088723,0.074485,0.00904
2526,2021,0,2.908753,2.23972,0.244797,1.324147,0.018989,0.025144,0.030873,0.244004,0.615058,3.049742,2.851166,-0.0281,0.284776,-0.024069,-1.992977,0.069883,0.042438,0.115945,0.046409,0.003323
2527,2021,0,1.506111,1.080333,0.434933,1.769702,0.026201,0.046367,0.039676,0.196876,0.660371,4.264665,3.03461,-0.0117,0.426859,0.119069,-0.502923,0.06482,0.03464,0.088895,0.051599,0.008784
2531,2021,0,1.49305,1.286053,0.50001,2.00004,0.083007,0.166017,0.159592,0.215701,0.52012,2.058653,6.564018,0.0149,0.156092,0.532186,0.149091,0.064555,0.023782,0.340881,0.029886,0.029594
2534,2021,0,1.280983,1.06053,0.712078,3.473167,0.033741,0.117187,0.071506,0.212978,0.471861,6.129502,3.033322,0.0295,0.474047,0.687529,-0.410876,0.339269,0.029696,0.075812,0.058268,-0.002255
2537,2021,1,1.821629,1.450845,0.440233,1.786457,0.035509,0.063435,0.037903,0.120535,0.936841,6.416118,5.442564,-0.0196,0.528845,-0.052456,-0.412972,0.116058,0.046034,0.130342,0.040663,-0.001234
2540,2021,0,4.784201,4.001719,0.143683,1.167792,0.078078,0.091179,0.076134,0.144644,1.025534,4.117412,8.515851,-0.1337,0.810901,0.2104,1.128324,0.105806,0.03927,0.269619,0.032692,0.000977
2541,2021,0,1.536512,0.656685,0.62859,2.69244,0.058751,0.158183,0.058935,0.126446,0.996866,9.118015,2.272909,-0.0884,0.086041,0.177414,0.009922,0.20786,0.048427,0.24151,0.01424,0.00782
2544,2021,0,1.692729,1.396234,0.572438,2.33884,0.018088,0.042304,0.024067,0.187029,0.751562,2.166015,3.970752,-0.0189,0.475662,0.54058,-0.761338,-0.041492,0.020701,0.069663,0.040564,0.004003
2549,2021,0,1.590726,1.52625,0.349159,1.536473,0.082749,0.127142,0.207365,0.419488,0.399051,10.720653,13.025323,0.1239,0.494665,-0.020705,-0.158515,0.028578,0.053016,0.458389,0.124274,0.017563
2554,2021,1,1.979277,1.782102,0.378458,1.608901,0.025095,0.040375,0.060241,0.305004,0.416576,2.331177,4.992835,-0.0565,0.337294,0.518872,-1.737801,-0.057927,0.063213,0.123666,0.092669,0.036766
2557,2021,0,3.042163,2.282083,0.405847,1.683067,0.115176,0.193849,0.155342,0.31955,0.741435,18.719091,2.785101,0.1104,0.890074,0.400084,0.252233,0.156647,0.034003,0.164129,0.044423,-0.005118
2559,2021,0,1.373322,0.930649,0.509796,2.039968,0.020062,0.040925,0.041686,0.254691,0.481249,5.735432,1.641565,-0.0002,0.440157,-0.013717,-1.736028,0.107976,0.043104,0.110403,0.045642,0.001931
2562,2021,0,1.291632,0.800777,0.46526,1.870069,0.005058,0.009459,0.010367,0.138006,0.487906,6.973346,2.980831,-0.094,0.344769,0.332191,1.217363,0.045356,0.024804,0.542826,0.061533,-0.002927
2563,2021,0,1.94706,1.427781,0.409242,1.692742,0.075064,0.127064,0.096278,0.425837,0.779661,10.622365,2.20034,0.0551,0.641801,0.540589,0.926577,0.151869,0.021798,0.098471,0.040256,-0.006699
2576,2021,0,1.8712,1.31546,0.452747,1.827308,0.052899,0.096664,0.05069,0.140081,1.04359,5.165266,3.607578,-0.0431,0.165237,0.000747,-0.600738,0.427749,0.020897,0.105059,0.033383,0.005739
2579,2021,0,0.947828,0.646834,0.56233,2.284825,0.022726,0.051925,0.050275,0.180349,0.452034,2.730243,3.247646,0.0008,0.07123,-0.004195,-1.000484,0.274057,0.041704,0.420704,0.047081,0.012101
2580,2021,0,3.145536,2.618949,0.308378,1.445877,0.013514,0.019539,0.016367,0.143209,0.825682,2.920613,5.754738,-0.0844,0.844598,0.086734,-0.287499,0.049144,0.022685,0.145821,0.034938,0.005128
2585,2021,0,2.029015,1.452317,0.224862,1.290092,0.114259,0.147405,0.233583,0.328592,0.489159,5.545729,2.549819,0.0347,0.462931,0.057074,0.114902,0.186685,0.028612,0.354893,0.029179,0.002383
2589,2021,1,1.25227,1.127,0.632793,2.723259,0.014472,0.039411,0.01814,0.18229,0.797808,2.047595,8.327494,-0.0292,0.050657,-0.304735,-1.083323,-0.178622,0.018121,0.072823,0.048428,0.022007
2591,2021,0,2.44828,2.101145,0.288819,1.406111,0.015872,0.022318,0.03315,0.205663,0.478801,2.054318,4.324613,-0.0973,0.397036,-0.496506,-2.605299,0.115328,0.023261,0.169245,0.104924,0.004794
2593,2021,0,1.509015,0.866083,0.521937,2.091775,0.021673,0.045336,0.028273,0.096886,0.766571,5.093538,2.220151,-0.0631,0.153334,0.18015,-0.723961,0.144494,0.035898,0.189354,0.015584,0.017878
2595,2021,0,4.76459,3.322614,0.148224,1.174017,0.137541,0.161475,0.174973,0.285301,0.786067,3.424653,2.961096,-0.0274,0.407897,0.014466,-0.196225,0.096296,0.045845,0.249864,0.025254,0.008467
2597,2021,0,3.08739,2.80318,0.339824,1.514749,0.132965,0.201408,0.201263,0.28171,0.660651,11.570955,8.301868,-0.0003,0.524687,0.181903,0.69087,0.264309,0.013561,0.271216,0.025597,0.003916
2598,2021,0,1.458592,1.057175,0.553434,2.239309,0.047453,0.106261,0.063751,0.287937,0.744348,2.960255,2.426065,-0.0789,0.123897,0.274823,-0.782454,0.414213,0.021733,0.084761,0.086534,0.005484
2599,2021,0,1.079083,0.801944,0.462403,1.860129,0.027905,0.051907,0.030255,0.199283,0.922317,5.028042,6.430888,-0.0395,0.137388,0.007922,-1.153701,0.041766,0.04247,0.299979,0.087658,0.003818
2600,2021,0,1.346174,0.986122,0.554324,2.243784,0.0333,0.074718,0.038957,0.163335,0.854778,3.425245,5.051803,-0.0059,0.197819,-0.014739,-1.101556,0.209594,0.029377,0.266707,0.039553,0.012022
2601,2021,0,0.791134,0.564686,0.541398,2.180539,0.104463,0.227785,0.230257,0.419269,0.453679,10.453128,2.644641,0.0338,0.09336,-0.02454,-0.404749,0.30369,0.06111,0.243832,0.054149,0.008582
2602,2021,0,1.241435,1.165702,0.213747,1.271855,0.068205,0.086747,0.191608,0.551184,0.355959,4.602847,10.869802,-0.0283,0.340672,-0.036211,-1.594533,-0.045301,0.008644,0.037209,0.093275,0.028693
2603,2021,0,1.892329,1.327297,0.296995,1.422465,0.103963,0.147884,0.132614,0.63615,0.783953,6.281098,2.200571,-0.0306,0.322073,-0.094926,-0.540378,0.122908,0.051183,0.291909,0.049109,0.001712
2606,2021,0,4.255001,2.504944,0.213588,1.271598,0.091972,0.116951,0.16944,0.383217,0.542797,2.969821,1.202268,-0.0516,0.662851,0.038939,-0.450181,0.106437,0.030905,0.16273,0.093334,0.003628
2611,2021,0,2.391927,1.917802,0.393822,1.649681,0.077454,0.127775,0.139696,0.275102,0.55445,4.755856,2.946075,0.0021,0.688437,-0.016957,0.163258,0.005366,0.046203,0.085601,0.077195,-0.001701
2612,2021,0,1.046991,0.544604,0.471766,1.893099,0.032938,0.062355,0.061566,0.570149,0.535009,14.437483,1.525359,-0.0019,0.232316,0.177819,-0.029505,0.329323,0.05427,0.085804,0.077385,0.016779
2613,2021,1,2.126077,1.55573,0.350053,1.538588,0.023883,0.036745,0.03511,0.191009,0.680225,5.158434,2.917348,-0.0491,0.449192,0.722095,1.619674,0.185652,0.057274,0.14683,0.061035,-0.005491
2614,2021,1,1.791548,1.328786,0.450624,1.820248,0.050711,0.092306,0.059272,0.298642,0.855559,6.605646,3.384599,-0.0463,0.321523,0.156999,1.795508,0.035015,0.059226,0.143508,0.058685,0.018383
2615,2021,0,1.326349,0.849681,0.594996,2.469112,0.055131,0.136125,0.053781,0.26126,1.025114,15.63495,3.421942,0.1053,0.592023,0.238698,0.223134,0.114873,0.037055,0.278506,0.060256,0.015096
2623,2021,1,2.31549,2.124875,0.327216,1.486362,0.011588,0.017224,0.027903,0.083099,0.415296,4.071829,7.405993,-0.0755,0.410316,0.151973,-0.059366,0.206966,0.028621,0.280676,0.032384,0.011248
2624,2021,0,1.736223,1.456658,0.383526,1.622127,0.010409,0.016885,0.020822,0.614608,0.499897,8.67688,2.695074,0.029,0.774489,-0.297842,-2.014096,0.098832,0.015263,0.022332,0.085931,0.014545
2626,2021,0,3.246477,1.971356,0.311364,1.452147,0.133703,0.194156,0.216214,0.493813,0.61838,10.037242,2.195479,0.0986,0.975154,-0.017328,-0.242597,0.134905,0.059999,0.203432,0.100074,0.014591
2631,2021,0,2.008432,1.178452,0.535215,2.151531,0.014863,0.031979,0.029189,0.270285,0.509207,11.758379,1.287286,-0.024,0.648184,0.502086,1.102725,0.171512,0.033243,0.113056,0.05133,0.028685
2632,2021,0,1.57547,0.711536,0.424048,1.736256,0.015318,0.026596,0.042913,0.374154,0.356959,4.544823,0.630343,0.1368,0.231628,0.082175,-2.545959,0.199737,0.055052,0.219401,0.068077,0.012322
2634,2021,0,1.577617,1.183126,0.247347,1.328634,0.050932,0.067669,0.090307,0.239268,0.563984,9.056605,4.760476,0.0267,0.726531,-0.081103,-0.342377,0.067463,0.037643,0.22761,0.085077,0.006228
2635,2021,0,2.208269,1.829789,0.258267,1.348193,0.025423,0.034275,0.05101,0.218168,0.498391,2.986137,4.668704,-0.0276,0.285367,0.029194,0.291521,0.063554,0.031654,0.23128,0.069736,0.002436
2636,2021,0,1.561468,1.423695,0.466202,1.873368,0.10211,0.19129,0.118993,0.226831,0.85812,5.417614,10.704416,0.0586,0.480884,-0.055448,-1.13544,0.28898,0.015874,0.123722,0.023076,-0.005507
2641,2021,0,1.648047,1.136621,0.393967,1.650074,0.069118,0.11405,0.064955,0.187999,1.064088,6.29329,4.592524,-0.0629,0.369416,0.037806,1.013993,0.105399,0.049367,0.245486,0.046874,-0.003272
2643,2021,0,2.48158,1.419893,0.234471,1.306287,0.087619,0.114456,0.158325,0.364869,0.553413,11.325313,1.839016,0.0596,0.543462,-0.19926,-0.268725,0.181318,0.050934,0.331065,0.070393,0.009471
2644,2021,0,2.760207,2.069692,0.308063,1.445218,0.039759,0.057461,0.114375,0.272915,0.347623,3.219745,2.296838,-0.0529,0.994878,-0.446642,-0.028642,-0.014699,0.030595,0.463269,0.063333,-0.010791
2651,2021,0,3.088906,2.389044,0.23092,1.300255,0.064299,0.083605,0.207921,0.420964,0.309245,3.07821,1.129183,0.0474,0.771244,0.172786,-0.178016,0.041447,0.026589,0.090431,0.111484,-0.014931
2655,2021,1,1.28956,0.860405,0.465705,1.871627,0.056143,0.105078,0.069979,0.277357,0.802278,3.442727,2.912867,0.0245,0.138385,0.045135,-0.155017,0.084018,0.075527,0.295749,0.077736,0.013911
2660,2021,0,1.264726,1.01769,0.587027,2.421465,0.038926,0.094258,0.04167,0.167604,0.934149,3.000901,5.595354,-0.0427,0.220327,-0.051506,0.340072,0.005186,0.008034,0.20055,0.042581,0.008731
2662,2021,0,1.483202,0.981568,0.306928,1.442852,0.021653,0.031242,0.029099,0.271382,0.74411,4.675385,3.589332,0.0697,0.149251,0.068261,-2.711584,-0.085133,0.043089,0.385779,0.034932,0.011736
2664,2021,0,0.909777,0.721638,0.564887,2.298253,0.030107,0.069193,0.060067,0.136033,0.501218,5.278919,4.080799,-0.0608,0.179571,-0.143968,-0.487043,0.240263,0.021282,0.145841,0.029186,-0.008544
2666,2021,0,2.789748,2.064918,0.257653,1.34708,0.054779,0.073791,0.047626,0.134436,1.150177,4.486539,5.673466,-0.1081,0.304377,0.325588,0.301488,0.08165,0.052219,0.13783,0.032789,0.004812
2671,2021,0,1.63741,1.390543,0.299931,1.42843,0.004116,0.00588,0.009462,0.23919,0.435016,1.77969,4.550421,-0.0378,0.136553,-0.200023,-0.943851,0.02185,0.069355,0.325683,0.148549,0.019162
2672,2021,0,0.755153,0.61039,0.538839,2.168439,0.013192,0.028606,0.038813,0.274848,0.339893,3.925862,5.28525,-0.0675,0.137018,0.392624,-1.309734,0.130722,0.109248,0.36118,0.101157,0.030016
2674,2021,0,3.977405,2.820507,0.296566,1.421598,0.05472,0.077789,0.104827,0.244112,0.522001,7.528627,1.78614,-0.0335,1.249394,0.137039,-0.936124,0.070602,0.015801,0.1451,0.045532,0.006474
2675,2021,0,1.419403,0.953152,0.343837,1.524011,0.03407,0.051923,0.066679,0.409548,0.51096,4.558333,2.424996,0.0652,0.360227,0.151687,-1.608623,0.035583,0.025001,0.136906,0.055847,0.014824
2687,2021,0,2.257266,1.756956,0.296974,1.422422,0.097751,0.139043,0.145784,0.522355,0.670519,4.386922,2.28964,0.0897,0.982788,0.266493,0.815719,0.09482,0.048477,0.244183,0.070131,-0.001415
2696,2021,0,1.596685,1.136319,0.470406,1.88824,0.011727,0.022143,0.011039,0.103752,1.062326,4.428359,6.537671,-0.0416,0.194452,-0.074127,-1.007904,-0.01832,0.054783,0.280018,0.039298,0.011595
2698,2021,0,2.565381,1.536357,0.378231,1.608315,0.106058,0.170575,0.24605,0.383133,0.431044,3.077788,0.797372,0.0455,0.182767,-0.17314,-0.467131,0.07104,0.012078,0.046416,0.052665,-0.000435
2701,2021,1,1.068873,0.73958,0.534288,2.147249,0.053867,0.115667,0.064602,0.155261,0.833839,4.690881,5.424481,0.0184,0.123885,0.122898,-0.6819,0.046426,0.029086,0.273296,0.040171,0.026017
2705,2021,0,1.309903,0.894917,0.512469,2.051152,0.065367,0.134077,0.055348,0.176087,1.181004,9.96586,4.63131,0.021,0.524378,0.036666,-0.263848,0.010573,0.040459,0.204565,0.052255,0.00326
2706,2021,0,1.360033,1.084315,0.500734,2.002942,0.094716,0.18971,0.103927,0.352068,0.911369,7.493744,5.139951,0.055,0.318725,0.148043,-0.495147,0.355066,0.036126,0.161078,0.041999,0.003076
2719,2021,1,1.31043,1.101594,0.433566,1.76543,0.010447,0.018444,0.014134,0.192589,0.739154,7.1655,8.189906,-0.0279,0.667786,-0.056168,-0.938118,0.091564,0.030829,0.209067,0.059461,0.004113
2722,2021,0,2.220743,1.506849,0.333535,1.500455,0.042568,0.063871,0.040792,0.144899,1.043538,7.133621,4.694565,-0.0047,0.38379,-0.011842,-0.913798,0.006973,0.023347,0.142457,0.027178,0.01285
2724,2021,0,3.841287,3.415099,0.171862,1.207528,0.11185,0.135062,0.200809,0.616149,0.556997,2.62479,3.016104,0.0186,0.529999,0.415923,0.409418,0.136486,0.019814,0.108701,0.068155,-0.003031
2728,2021,0,1.434393,1.040886,0.389366,1.637642,0.061426,0.100593,0.167402,0.530343,0.366935,9.847861,1.823089,0.0578,0.749632,0.391412,-0.127169,-0.08418,0.075862,0.195155,0.075471,0.031661
2729,2021,1,3.9256,3.194447,0.15021,1.176762,0.046427,0.054634,0.108459,0.343635,0.42806,3.869043,2.575432,0.0377,1.388633,-0.075542,0.265179,0.105874,0.026242,0.362561,0.118333,0.004357
2730,2021,1,3.44377,2.912203,0.220513,1.282895,0.062368,0.080011,0.092654,0.339809,0.673123,1.870651,3.933723,0.0584,0.416717,0.464477,0.405531,0.059545,0.038077,0.139525,0.054356,-0.000379
2732,2021,0,1.314055,0.941524,0.267355,1.364917,0.09496,0.129612,0.0786,0.278449,1.208134,20.430062,9.80776,0.1014,0.629818,-0.115348,-1.072874,0.18529,0.016903,0.466061,0.051978,0.001465
2734,2021,0,1.029308,0.654966,0.581747,2.390896,0.048667,0.116358,0.070709,0.226044,0.68827,18.082297,3.440588,-0.0536,0.24344,-0.107281,0.799611,0.326333,0.070528,0.294725,0.063161,0.015131
2735,2021,0,1.595836,1.370022,0.412897,1.703278,0.052961,0.090208,0.054275,0.206557,0.975801,2.659778,8.894318,-0.0165,0.24526,0.278312,1.729788,0.115537,0.032497,0.14636,0.06729,0.004427
2737,2021,0,2.708695,2.142166,0.301689,1.432027,0.135283,0.19373,0.170896,0.592664,0.791613,22.906169,2.560578,0.0755,1.049083,0.582524,2.142455,0.102059,0.05994,0.274218,0.104713,-0.002222
2738,2021,0,2.725057,2.095025,0.337567,1.509587,0.090501,0.136618,0.232305,0.485247,0.389576,9.215084,1.715762,0.0709,1.002781,0.918915,0.974227,0.249072,0.024267,0.140141,0.099244,0.007913
2741,2021,0,1.33786,0.981762,0.478022,1.91579,0.020513,0.039298,0.024104,0.15743,0.851007,3.367747,4.437049,-0.0793,0.119903,0.076447,-0.318182,0.106185,0.007924,0.299946,0.048773,0.015021
2743,2021,0,1.280537,1.216112,0.692245,3.249342,0.01657,0.053841,0.02912,0.13802,0.569015,2.124044,12.120324,-0.1272,0.066383,-0.241819,-0.42427,0.114746,0.01729,0.148832,0.023172,0.022901
2745,2021,0,1.261219,0.949862,0.537649,2.162858,0.040636,0.087889,0.062811,0.332976,0.64695,4.641918,3.136784,0.0884,0.322761,0.192662,-0.272371,-0.065064,0.028435,0.208377,0.051777,0.022874
2747,2021,0,1.392401,1.066598,0.587798,2.425997,0.022441,0.054442,0.051936,0.325403,0.432093,4.39179,2.444515,-0.0458,0.25522,-0.028841,0.582315,0.229608,0.071387,0.102081,0.111887,0.009245
2752,2021,0,1.022342,0.74474,0.588131,2.427959,0.025316,0.061465,0.03303,0.108464,0.766438,4.625328,4.911539,-0.1022,0.06215,0.261486,-0.089874,0.294884,0.03907,0.309612,0.036654,0.016877
2757,2021,0,1.990471,1.497989,0.348093,1.53396,0.085922,0.131801,0.107036,0.234825,0.802739,7.329819,5.990108,0.0453,0.788817,-0.070468,-0.414853,0.221546,0.027603,0.287307,0.048558,0.005376
2760,2021,0,2.072042,1.675437,0.420844,1.726649,0.064267,0.110967,0.108646,0.228233,0.591527,5.719918,4.215304,0.0702,0.909061,0.133709,0.087868,0.189978,0.04271,0.229335,0.047551,0.006946
